id,position,employer,date,location,href
4336179,Junior Portfolio Analyst,Jones Lang LaSalle Sp. z o.o.,2016-02-01,"Warszawa, mazowieckie","/praca/junior-portfolio-analyst-warszawa,oferta,4336179"
4370375,Talent Research Analyst,Devonshire,2016-02-01,"Poznañ, wielkopolskie","/praca/talent-research-analyst-poznan,oferta,4370375"
4336186,Junior Analyst Workplace Strategy,Jones Lang LaSalle Sp. z o.o.,2016-02-01,"Warszawa, mazowieckie","/praca/junior-analyst-workplace-strategy-warszawa,oferta,4336186"
4343193,Treasury Analyst,Motorola Solutions,2016-02-01,"Kraków, ma³opolskie","/praca/treasury-analyst-krakow,oferta,4343193"
4379139,Sales Analyst,Anonymous advertisement,2016-02-01,"Warszawa, mazowieckie","/praca/sales-analyst-warszawa,oferta,4379139"
4364158,Planning and Performance Management Financial Analyst,Capgemini Polska,2016-02-01,"Kraków, ma³opolskie","/praca/planning-and-performance-management-financial-analyst-krakow,oferta,4364158"
4383014,Technical Analyst,Experis IT Warszawa 125,2016-02-01,"Warszawa, mazowieckie","/praca/technical-analyst-warszawa,oferta,4383014"
4366144,Help Desk Analyst,Zurich Insurance,2016-02-01,"Kraków, ma³opolskie","/praca/help-desk-analyst-krakow,oferta,4366144"
4372602,Business Analyst,Nordea Operations Centre,2016-02-01,"£ódŸ, ³ódzkie","/praca/business-analyst-lodz,oferta,4372602"
4355499,Senior IT Analyst - Service Operations,Nordea Capital Markets IT,2016-02-01,"Gdynia, pomorskie","/praca/senior-it-analyst-service-operations-gdynia,oferta,4355499"
4381734,Market Analyst Fixed Income with German/Spanish/Italian/Danish/Swedish/Norwegian,Thomson Reuters,2016-02-01,"Gdynia, pomorskie","/praca/market-analyst-fixed-income-with-german-spanish-italian-danish-swedish-norwegian-gdynia,oferta,4381734"
4340877,Junior Data Analyst - Master Data Management,Stanley Black & Decker,2016-02-01,"Warszawa, mazowieckie","/praca/junior-data-analyst-master-data-management-warszawa,oferta,4340877"
4362913,Financial Analyst – customer rebates handling w. Italian or French,Stanley Black & Decker,2016-02-01,"Warszawa, mazowieckie","/praca/financial-analyst-customer-rebates-handling-w-italian-or-french-warszawa,oferta,4362913"
4363743,Junior Marketing Enhance Specialist,Mettler-Toledo Sp. z o.o.,2016-02-01,"Warszawa, mazowieckie","/praca/junior-marketing-analyst-warszawa,oferta,4363743"
4380246,Senior Financial Analyst,Ecolab Services Poland sp. z o.o.,2016-02-01,"Kraków, ma³opolskie","/praca/senior-financial-analyst-krakow,oferta,4380246"
4366996,Capability Network - Resources Industry Strategy Analyst – Accenture Strategy Practice,Accenture,2016-02-01,"Warszawa, mazowieckie","/praca/capability-network-resources-industry-strategy-analyst-accenture-strategy-practi-warszawa,oferta,4366996"
4332259,Capability Network - Resources Strategy Consultant– Accenture Strategy Practice,Accenture,2016-02-01,"Warszawa, mazowieckie","/praca/capability-network-hr-transformation-analyst-consultant-hr-ssc-bpo-design-set-up-warszawa,oferta,4332259"
4351116,M³odszy Analityk Systemów Informatycznych,Netia S.A.,2016-02-01,"Wroc³aw, dolnoœl¹skie","/praca/mlodszy-analityk-systemow-informatycznych-wroclaw,oferta,4351116"
4339753,Analityk Wsparcia Sprzeda¿y,Raben Polska Sp. z o.o.,2016-02-01,"£oziska (pow. piaseczyñski), mazowieckie","/praca/analityk-wsparcia-sprzedazy-loziska-pow-piaseczynski,oferta,4339753"
4383843,Analityk Finansowy,Raiffeisen-Leasing Polska S.A.,2016-02-01,"Warszawa, mazowieckie","/praca/analityk-kredytowy-warszawa,oferta,4383843"
4383369,Analityk Biznesowy,AXA DIRECT,2016-02-01,"Warszawa, mazowieckie","/praca/analityk-biznesowy-warszawa,oferta,4383369"
4383347,Analityk rynku akcji,Antal Banking & Insurance,2016-02-01,"Warszawa, mazowieckie","/praca/analityk-rynku-akcji-warszawa,oferta,4383347"
4361538,Analityk ds. baz danych,SONOCO POLAND PACKAGING SERVICES SP. Z O.O.,2016-02-01,"£ódŸ, ³ódzkie","/praca/analityk-ds-baz-danych-lodz,oferta,4361538"
4382843,Analityk Systemowy,Relyon Recruitment Sp. z o. o.,2016-02-01,"Warszawa, mazowieckie","/praca/analityk-systemowy-warszawa,oferta,4382843"
4365755,Agile Product Owner - Analityk Oprogramowania,BMS,2016-02-01,"Warszawa, mazowieckie","/praca/agile-product-owner-analityk-oprogramowania-warszawa,oferta,4365755"
4339568,Analityk - Konsultant prowadz¹cy projekty,KOLIBRO sp. z o.o.,2016-02-01,"Warszawa, mazowieckie","/praca/analityk-konsultant-prowadzacy-projekty-warszawa,oferta,4339568"
4380459,Analityk Danych,PAYARTO SP Z O O,2016-02-01,"Warszawa, mazowieckie","/praca/analityk-danych-warszawa,oferta,4380459"
4381865,Analityk Danych,PAYARTO SP Z O O,2016-02-01,dolnoœl¹skie,"/praca/analityk-danych-dolnoslaskie,oferta,4381865"
4381866,Analityk Danych,PAYARTO SP Z O O,2016-02-01,kujawsko-pomorskie,"/praca/analityk-danych-kujawsko-pomorskie,oferta,4381866"
4381867,Analityk Danych,PAYARTO SP Z O O,2016-02-01,lubelskie,"/praca/analityk-danych-lubelskie,oferta,4381867"
4381868,Analityk Danych,PAYARTO SP Z O O,2016-02-01,lubuskie,"/praca/analityk-danych-lubuskie,oferta,4381868"
4381869,Analityk Danych,PAYARTO SP Z O O,2016-02-01,³ódzkie,"/praca/analityk-danych-lodzkie,oferta,4381869"
4381870,Analityk Danych,PAYARTO SP Z O O,2016-02-01,ma³opolskie,"/praca/analityk-danych-malopolskie,oferta,4381870"
4381871,Analityk Danych,PAYARTO SP Z O O,2016-02-01,opolskie,"/praca/analityk-danych-opolskie,oferta,4381871"
4381872,Analityk Danych,PAYARTO SP Z O O,2016-02-01,pomorskie,"/praca/analityk-danych-pomorskie,oferta,4381872"
4381873,Analityk Danych,PAYARTO SP Z O O,2016-02-01,podkarpackie,"/praca/analityk-danych-podkarpackie,oferta,4381873"
4381874,Analityk Danych,PAYARTO SP Z O O,2016-02-01,podlaskie,"/praca/analityk-danych-podlaskie,oferta,4381874"
4381875,Analityk Danych,PAYARTO SP Z O O,2016-02-01,œwiêtokrzyskie,"/praca/analityk-danych-swietokrzyskie,oferta,4381875"
4381876,Analityk Danych,PAYARTO SP Z O O,2016-02-01,œl¹skie,"/praca/analityk-danych-slaskie,oferta,4381876"
4381877,Analityk Danych,PAYARTO SP Z O O,2016-02-01,warmiñsko-mazurskie,"/praca/analityk-danych-warminsko-mazurskie,oferta,4381877"
4381878,Analityk Danych,PAYARTO SP Z O O,2016-02-01,wielkopolskie,"/praca/analityk-danych-wielkopolskie,oferta,4381878"
4381879,Analityk Danych,PAYARTO SP Z O O,2016-02-01,zachodniopomorskie,"/praca/analityk-danych-zachodniopomorskie,oferta,4381879"
4381631,Analityk/M³odszy Analityk z bieg³ym angielskim,Antal SSC/BPO,2016-02-01,"Poznañ, wielkopolskie","/praca/analityk-mlodszy-analityk-z-bieglym-angielskim-poznan,oferta,4381631"
4381632,Analityk/M³odszy Analityk z bieg³ym angielskim,Antal SSC/BPO,2016-02-01,"Wroc³aw, dolnoœl¹skie","/praca/analityk-mlodszy-analityk-z-bieglym-angielskim-wroclaw,oferta,4381632"
4381633,Analityk/M³odszy Analityk z bieg³ym angielskim,Antal SSC/BPO,2016-02-01,"£ódŸ, ³ódzkie","/praca/analityk-mlodszy-analityk-z-bieglym-angielskim-lodz,oferta,4381633"
4362631,Analityk,Insert S.A.,2016-02-01,"Wroc³aw, dolnoœl¹skie","/praca/analityk-wroclaw,oferta,4362631"
4351655,Analityk,TOP-THIMM Opakowania,2016-02-01,"Tychy, œl¹skie","/praca/analityk-tychy,oferta,4351655"
4375888,Analityk biznesowy - systemowy,Nauczycielska Agencja Ubezpieczeniowa S.A.,2016-02-01,"Warszawa, mazowieckie","/praca/analityk-biznesowy-systemowy-warszawa,oferta,4375888"
4380534,Analityk Biznesowy -  Project Manager,MyBenefit Sp. z o.o.,2016-02-01,"Wroc³aw, dolnoœl¹skie","/praca/analityk-biznesowy-project-manager-wroclaw,oferta,4380534"
4346282,OTC Billing and Reporting Analyst,Delphi Poland S.A.,2016-01-31,"Kraków, ma³opolskie","/praca/otc-billing-and-reporting-analyst-with-german-krakow,oferta,4346282"
4355304,Master Data Analyst,Ericpol Sp. z o.o.,2016-01-31,"Kraków, ma³opolskie","/praca/master-data-analyst-krakow,oferta,4355304"
4355305,Master Data Analyst,Ericpol Sp. z o.o.,2016-01-31,"£ódŸ, ³ódzkie","/praca/master-data-analyst-lodz,oferta,4355305"
4355319,Data Analyst,Ericpol Sp. z o.o.,2016-01-31,"Kraków, ma³opolskie","/praca/data-analyst-krakow,oferta,4355319"
4355320,Data Analyst,Ericpol Sp. z o.o.,2016-01-31,"£ódŸ, ³ódzkie","/praca/data-analyst-lodz,oferta,4355320"
4349767,Business Analyst in Global Tender Management Department,DSV ISS,2016-01-31,"Warszawa, mazowieckie","/praca/business-analyst-in-global-tender-management-department-warszawa,oferta,4349767"
4356019,Sales & Product Analyst,FUNDACJA FABRYKA TALENTÓW,2016-01-31,"Warszawa, mazowieckie","/praca/sales-product-analyst-warszawa,oferta,4356019"
4350009,Collection Analyst with French,McCormick Shared Services,2016-01-31,"£ódŸ, ³ódzkie","/praca/collection-analyst-with-french-lodz,oferta,4350009"
4348609,Financial Analyst in Center Expertise Operations,Philips,2016-01-31,"Pi³a, wielkopolskie","/praca/financial-analyst-in-center-expertise-operations-pila,oferta,4348609"
4344188,EMEA T&E Analyst,Delphi Poland S.A.,2016-01-31,"Kraków, ma³opolskie","/praca/emea-t-e-analyst-krakow,oferta,4344188"
4381164,Reporting Analyst,Antal SSC/BPO,2016-01-31,"Kraków, ma³opolskie","/praca/reporting-analyst-krakow,oferta,4381164"
4381165,Reporting Analyst,Antal SSC/BPO,2016-01-31,"Katowice, œl¹skie","/praca/reporting-analyst-katowice,oferta,4381165"
4381166,Reporting Analyst,Antal SSC/BPO,2016-01-31,"Poznañ, wielkopolskie","/praca/reporting-analyst-poznan,oferta,4381166"
4381167,Reporting Analyst,Antal SSC/BPO,2016-01-31,"Warszawa, mazowieckie","/praca/reporting-analyst-warszawa,oferta,4381167"
4352570,Analityk Kredytowy w Dziale Administracji Umów i Windykacji,Deutsche Leasing Polska S.A.,2016-01-31,"Warszawa, mazowieckie","/praca/analityk-kredytowy-w-dziale-administracji-umow-i-windykacji-warszawa,oferta,4352570"
4362848,Starszy Analityk Ekonomiczny,ING Bank Œl¹ski S.A.,2016-01-31,"Warszawa, mazowieckie","/praca/starszy-analityk-ekonomiczny-warszawa,oferta,4362848"
4353078,Analityk Kredytowy,ING Lease,2016-01-31,"Warszawa, mazowieckie","/praca/analityk-kredytowy-warszawa,oferta,4353078"
4367624,Analityk w Biurze Przeciwdzia³ania Wy³udzeniom,TUiR WARTA S.A.,2016-01-31,"Warszawa, mazowieckie","/praca/analityk-w-biurze-przeciwdzialania-wyludzeniom-warszawa,oferta,4367624"
4341867,Analityk ds. Business Intelligence,TVN Digital S.A.,2016-01-31,"Warszawa, mazowieckie","/praca/analityk-ds-business-intelligence-warszawa,oferta,4341867"
4373212,Programme Management Office Analyst,IT KONTRAKT,2016-01-30,"Poznañ, wielkopolskie","/praca/programme-management-office-analyst-poznan,oferta,4373212"
4350163,Analityk Danych Biznesowych z jêzykiem angielskim lub niemieckim,CPL  Jobs,2016-01-30,"Wroc³aw, dolnoœl¹skie","/praca/analityk-danych-biznesowych-z-jezykiem-angielskim-lub-niemieckim-wroclaw,oferta,4350163"
4350164,Analityk Danych Biznesowych z jêzykiem angielskim lub niemieckim,CPL  Jobs,2016-01-30,"Katowice, œl¹skie","/praca/analityk-danych-biznesowych-z-jezykiem-angielskim-lub-niemieckim-katowice,oferta,4350164"
4350165,Analityk Danych Biznesowych z jêzykiem angielskim lub niemieckim,CPL  Jobs,2016-01-30,"Kraków, ma³opolskie","/praca/analityk-danych-biznesowych-z-jezykiem-angielskim-lub-niemieckim-krakow,oferta,4350165"
4351865,Data Management Analyst with German,Antal SSC/BPO,2016-01-29,"Warszawa, mazowieckie","/praca/data-management-analyst-with-german-warszawa,oferta,4351865"
4348465,Scrum Analyst,Hays Poland,2016-01-29,"Toruñ, kujawsko-pomorskie","/praca/scrum-analyst-torun,oferta,4348465"
4350493,Algorithmic Trading - Analyst and Strategic Designer,MKM Consulting Sp. z o.o.,2016-01-29,"Kraków, ma³opolskie","/praca/algorithmic-trading-analyst-and-strategic-designer-krakow,oferta,4350493"
4351005,General Ledger Accountant/country Analyst,Advisory Group TEST Human Resources,2016-01-29,"Kraków, ma³opolskie","/praca/general-ledger-accountant-country-analyst-krakow,oferta,4351005"
4348772,Financial Analyst,Hewlett Packard Enterprise,2016-01-29,"Wroc³aw, dolnoœl¹skie","/praca/financial-analyst-wroclaw,oferta,4348772"
4366280,senior fund analyst,Randstad Finance (Randstad Professionals),2016-01-29,"Warszawa, mazowieckie","/praca/senior-fund-analyst-warszawa,oferta,4366280"
4350492,Algorithmic Trading – Financial Markets Analyst,MKM Consulting Sp. z o.o.,2016-01-29,"Kraków, ma³opolskie","/praca/algorithmic-trading-financial-markets-analyst-krakow,oferta,4350492"
4114683,Management Accounting & Reporting Analyst,HEINEKEN Global Shared Services,2016-01-29,"Kraków, ma³opolskie","/praca/management-accounting-reporting-analyst-krakow,oferta,4114683"
4350992,Research Analyst,Antal SSC/BPO,2016-01-29,"Gdañsk, Gdynia, Sopot, pomorskie","/praca/research-analyst-gdansk-gdynia-sopot,oferta,4350992"
4380268,Financial Analyst,Ecolab Services Poland sp. z o.o.,2016-01-29,"Kraków, ma³opolskie","/praca/financial-analyst-krakow,oferta,4380268"
4349528,SAP Basis Support Analyst,Grafton Recruitment,2016-01-29,³ódzkie,"/praca/sap-basis-support-analyst-lodzkie,oferta,4349528"
4379189,"Data Analyst, Fundamentals",Thomson Reuters,2016-01-29,"Gdynia, pomorskie","/praca/data-analyst-fundamentals-gdynia,oferta,4379189"
4347230,Risk Analyst,Kelly Services Poland Sp. z o.o.,2016-01-29,"Kraków, ma³opolskie","/praca/risk-analyst-krakow,oferta,4347230"
4348092,Senior Risk Analyst,Kelly Services Poland Sp. z o.o.,2016-01-29,"Kraków, ma³opolskie","/praca/senior-risk-analyst-krakow,oferta,4348092"
4366706,Senior SAP Fi/co Business Analyst,Hays Poland,2016-01-29,"Kraków, ma³opolskie","/praca/senior-sap-fi-co-business-analyst-krakow,oferta,4366706"
4351335,Financial Analyst – Management Accounting Expert,Goldman Recruitment,2016-01-29,"Kraków, ma³opolskie","/praca/financial-analyst-management-accounting-expert-krakow,oferta,4351335"
4347381,Analyst In Banking Operations,CREDIT SUISSE Poland,2016-01-29,"Wroc³aw, dolnoœl¹skie","/praca/analyst-in-banking-operations-wroclaw,oferta,4347381"
4348472,Business Management And Controlling Analyst (PMO),CREDIT SUISSE Poland,2016-01-29,"Wroc³aw, dolnoœl¹skie","/praca/business-management-and-controlling-analyst-pmo-wroclaw,oferta,4348472"
4380799,Analityk Biznesowo - Systemowy,Bank Zachodni WBK S.A.,2016-01-29,"Wroc³aw, dolnoœl¹skie","/praca/analityk-biznesowo-systemowy-wroclaw,oferta,4380799"
4380781,Analityk Danych Jakoœciowych,Pratt & Whitney,2016-01-29,"Rzeszów, podkarpackie","/praca/analityk-danych-jakosciowych-rzeszow,oferta,4380781"
4378790,Technolog analityk w zespole R&D,AFLOFARM FARMACJA POLSKA SP. Z O.O.,2016-01-29,"Pabianice, ³ódzkie","/praca/technolog-analityk-w-zespole-r-d-pabianice,oferta,4378790"
4351524,Analityk Biznesowy - Systemowy,Citycom,2016-01-29,"Warszawa, mazowieckie","/praca/analityk-biznesowy-systemowy-warszawa,oferta,4351524"
4379603,Analityk Biznesowy,Arriva RP Sp. z o.o.,2016-01-29,"Toruñ, kujawsko-pomorskie","/praca/analityk-biznesowy-torun,oferta,4379603"
4379446,M³odszy analityk danych gie³dowych ze znajomoœci¹ jêzyka niemieckiego,Goldman Recruitment,2016-01-29,³ódzkie,"/praca/mlodszy-analityk-danych-gieldowych-ze-znajomoscia-jezyka-niemieckiego-lodzkie,oferta,4379446"
4379447,M³odszy analityk danych gie³dowych ze znajomoœci¹ jêzyka niemieckiego,Goldman Recruitment,2016-01-29,ma³opolskie,"/praca/mlodszy-analityk-danych-gieldowych-ze-znajomoscia-jezyka-niemieckiego-malopolskie,oferta,4379447"
4379448,M³odszy analityk danych gie³dowych ze znajomoœci¹ jêzyka niemieckiego,Goldman Recruitment,2016-01-29,œl¹skie,"/praca/mlodszy-analityk-danych-gieldowych-ze-znajomoscia-jezyka-niemieckiego-slaskie,oferta,4379448"
4379199,Analityk Systemowy CRM,QIBIT,2016-01-29,"Toruñ, kujawsko-pomorskie","/praca/analityk-systemowy-crm-torun,oferta,4379199"
4345774,Analityk Ryzyka Faktoringowego,Faktorzy S.A.,2016-01-29,"Poznañ, wielkopolskie","/praca/analityk-ryzyka-faktoringowego-poznan,oferta,4345774"
4379025,Analityk Biznesowy,IT KONTRAKT,2016-01-29,mazowieckie,"/praca/analityk-biznesowy-mazowieckie,oferta,4379025"
4379026,Analityk Biznesowy,IT KONTRAKT,2016-01-29,dolnoœl¹skie,"/praca/analityk-biznesowy-dolnoslaskie,oferta,4379026"
4379027,Analityk Biznesowy,IT KONTRAKT,2016-01-29,wielkopolskie,"/praca/analityk-biznesowy-wielkopolskie,oferta,4379027"
4375137,Analityk Kredytowy,DNB Bank Polska S.A.,2016-01-29,"Warszawa, mazowieckie","/praca/analityk-kredytowy-warszawa,oferta,4375137"
4378812,Analityk Biznesowo-Systemowy,ProData Consult Polska,2016-01-29,"Gdynia, pomorskie","/praca/analityk-biznesowo-systemowy-gdynia,oferta,4378812"
4347421,Analityk ds. zakupów,DPM Sp. z o.o.,2016-01-29,"Sosnowiec, œl¹skie","/praca/analityk-ds-zakupow-sosnowiec,oferta,4347421"
4364182,fund analyst,Randstad Finance (Randstad Professionals),2016-01-28,"Warszawa, mazowieckie","/praca/fund-analyst-warszawa,oferta,4364182"
4348366,Business Data Analyst,Page Personnel,2016-01-28,"Belgia, Belgia","/praca/business-data-analyst-belgia,oferta,4348366"
4340738,Administration Analyst,Hays Poland,2016-01-28,"Wroc³aw, dolnoœl¹skie","/praca/administration-analyst-wroclaw,oferta,4340738"
4348468,Business Analyst - Junior Controller,Amazon,2016-01-28,"Poznañ, wielkopolskie","/praca/business-analyst-junior-controller-poznan,oferta,4348468"
4344793,Collection Analyst With Dutch,Hays Poland,2016-01-28,"£ódŸ, ³ódzkie","/praca/collection-analyst-with-dutch-lodz,oferta,4344793"
4349960,Specifications & Certifications Data Analyst - French speaking,McCormick Shared Services,2016-01-28,"£ódŸ, ³ódzkie","/praca/specifications-certifications-data-analyst-french-speaking-lodz,oferta,4349960"
4344208,Contract Analyst,Rockwell Automation,2016-01-28,"Katowice, œl¹skie","/praca/contract-analyst-katowice,oferta,4344208"
4345397,AML Analyst - Underwriter (m/w),Web Shield Limited,2016-01-28,"Warszawa, mazowieckie","/praca/aml-analyst-underwriter-m-w-warszawa,oferta,4345397"
4345867,IT Analyst with German,CPL Integrated Services,2016-01-28,"Kraków, ma³opolskie","/praca/it-analyst-with-german-krakow,oferta,4345867"
4377874,European Quality Data Analyst,Asco Numatics Spó³ka z ograniczon¹ odpowiedzialnoœci¹,2016-01-28,"£ódŸ, ³ódzkie","/praca/european-quality-data-analyst-lodz,oferta,4377874"
4376582,Junior Modeling Analyst,NIELSEN,2016-01-28,"Warszawa, mazowieckie","/praca/junior-modeling-analyst-warszawa,oferta,4376582"
4356616,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,dolnoœl¹skie,"/praca/payroll-analyst-with-spanish-dolnoslaskie,oferta,4356616"
4356617,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,kujawsko-pomorskie,"/praca/payroll-analyst-with-spanish-kujawsko-pomorskie,oferta,4356617"
4356618,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,lubelskie,"/praca/payroll-analyst-with-spanish-lubelskie,oferta,4356618"
4356619,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,lubuskie,"/praca/payroll-analyst-with-spanish-lubuskie,oferta,4356619"
4356620,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,³ódzkie,"/praca/payroll-analyst-with-spanish-lodzkie,oferta,4356620"
4356621,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,ma³opolskie,"/praca/payroll-analyst-with-spanish-malopolskie,oferta,4356621"
4356622,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,mazowieckie,"/praca/payroll-analyst-with-spanish-mazowieckie,oferta,4356622"
4356623,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,opolskie,"/praca/payroll-analyst-with-spanish-opolskie,oferta,4356623"
4356624,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,pomorskie,"/praca/payroll-analyst-with-spanish-pomorskie,oferta,4356624"
4356625,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,podkarpackie,"/praca/payroll-analyst-with-spanish-podkarpackie,oferta,4356625"
4356626,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,podlaskie,"/praca/payroll-analyst-with-spanish-podlaskie,oferta,4356626"
4356627,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,œwiêtokrzyskie,"/praca/payroll-analyst-with-spanish-swietokrzyskie,oferta,4356627"
4356628,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,œl¹skie,"/praca/payroll-analyst-with-spanish-slaskie,oferta,4356628"
4356629,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,warmiñsko-mazurskie,"/praca/payroll-analyst-with-spanish-warminsko-mazurskie,oferta,4356629"
4356630,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,wielkopolskie,"/praca/payroll-analyst-with-spanish-wielkopolskie,oferta,4356630"
4356631,Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,zachodniopomorskie,"/praca/payroll-analyst-with-spanish-zachodniopomorskie,oferta,4356631"
4356611,Senior Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,ma³opolskie,"/praca/senior-payroll-analyst-with-spanish-malopolskie,oferta,4356611"
4356612,Senior Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,wielkopolskie,"/praca/senior-payroll-analyst-with-spanish-wielkopolskie,oferta,4356612"
4356613,Senior Payroll Analyst with Spanish,Goldman Recruitment,2016-01-28,dolnoœl¹skie,"/praca/senior-payroll-analyst-with-spanish-dolnoslaskie,oferta,4356613"
4377114,Cash Management - Treasury and Banking - Analyst,Shell Business Operations,2016-01-28,"Kraków, ma³opolskie","/praca/cash-management-treasury-and-banking-analyst-krakow,oferta,4377114"
4376231,Junior Credit Analyst,Hays Poland,2016-01-28,"£ódŸ, ³ódzkie","/praca/junior-credit-analyst-lodz,oferta,4376231"
4377632,M³odszy Analityk,MAHTA sp. z o.o.,2016-01-28,"Warszawa, mazowieckie","/praca/mlodszy-analityk-warszawa,oferta,4377632"
4353157,Analityk Systemowy - obszar p³atnoœci kartowych i mobilnych,ING Bank Œl¹ski S.A.,2016-01-28,"Katowice, œl¹skie","/praca/analityk-systemowy-obszar-platnosci-kartowych-i-mobilnych-katowice,oferta,4353157"
4352234,Analityk w obszarze marketingu,ING Bank Œl¹ski S.A.,2016-01-28,"Katowice, œl¹skie","/praca/analityk-w-obszarze-marketingu-katowice,oferta,4352234"
4363127,analityk w obszarze funduszy inwestycyjnych,Randstad Finance (Randstad Professionals),2016-01-28,"Warszawa, warmiñsko-mazurskie","/praca/analityk-w-obszarze-funduszy-inwestycyjnych-warszawa,oferta,4363127"
4339309,Analityk ryzyka,Getin Noble Bank S.A.,2016-01-28,"Wroc³aw, dolnoœl¹skie","/praca/analityk-ryzyka-wroclaw,oferta,4339309"
4377421,Specjalista Analityk,LEK-AM Sp. z o.o.,2016-01-28,"Zakroczym, mazowieckie","/praca/specjalista-analityk-zakroczym,oferta,4377421"
4376144,Analityk Danych,Grupa Onet.pl SA,2016-01-28,"Wroc³aw, dolnoœl¹skie","/praca/analityk-danych-wroclaw,oferta,4376144"
4376655,Analityk kredytowy,YANOK HIPOTECZNY Sp. z o.o.,2016-01-28,"Kraków, ma³opolskie","/praca/analityk-kredytowy-krakow,oferta,4376655"
4344955,M³odszy Analityk,QUMAK S.A.,2016-01-28,"Warszawa, mazowieckie","/praca/mlodszy-analityk-warszawa,oferta,4344955"
4376656,Analityk Bezpieczeñstwa Informacji w Cisco,ManpowerGroup Solutions II,2016-01-28,"Kraków, ma³opolskie","/praca/analityk-bezpieczenstwa-informacji-w-cisco-krakow,oferta,4376656"
4376331,Analityk Procesów Biznesowych,¯abka Polska sp. z o.o.,2016-01-28,"Poznañ, wielkopolskie","/praca/analityk-procesow-biznesowych-poznan,oferta,4376331"
4368806,Analityk / Konsultant - Zespó³ Zarz¹dzania Innowacjami (bran¿a chemiczna/materia³owa),EY (dawniej Ernst & Young),2016-01-28,"Warszawa, mazowieckie","/praca/analityk-konsultant-zespol-zarzadzania-innowacjami-branza-chemiczna-materialowa-warszawa,oferta,4368806"
4360441,Financial Accounting Analyst with French,Devonshire,2016-01-27,"Kraków, ma³opolskie","/praca/financial-accounting-analyst-with-french-krakow,oferta,4360441"
4342063,Reporting / Data Analyst,Hays Poland,2016-01-27,"Kraków, ma³opolskie","/praca/reporting-data-analyst-krakow,oferta,4342063"
4345318,Senior Pricing Analyst ECE (M/F),Page Personnel,2016-01-27,"Warszawa, mazowieckie","/praca/senior-pricing-analyst-ece-m-f-warszawa,oferta,4345318"
4342101,Lead Business Analyst,Hays Poland,2016-01-27,"Kraków, œl¹skie","/praca/lead-business-analyst-krakow,oferta,4342101"
4342066,IT Data Analyst with English,Hays Poland,2016-01-27,"Kraków, ma³opolskie","/praca/it-data-analyst-with-english-krakow,oferta,4342066"
4341946,Contract Analyst,Hays Poland,2016-01-27,"Kraków, ma³opolskie","/praca/contract-analyst-krakow,oferta,4341946"
4375028,Senior Finance And Investment Analyst,Hays Poland,2016-01-27,"Kraków, ma³opolskie","/praca/senior-finance-and-investment-analyst-krakow,oferta,4375028"
4374585,Broker Accreditation Analyst,XL CATLIN,2016-01-27,"Wroc³aw, dolnoœl¹skie","/praca/broker-accreditation-analyst-wroclaw,oferta,4374585"
4366548,Supply Chain Management Analyst,Grafton Recruitment,2016-01-27,"Kraków, ma³opolskie","/praca/supply-chain-management-junior-senior-analyst-krakow,oferta,4366548"
4357494,Junior Lease Analyst with Spanish (financial profile),Jones Lang LaSalle Sp. z o.o.,2016-01-27,"Warszawa, mazowieckie","/praca/junior-lease-analyst-with-spanish-financial-profile-warszawa,oferta,4357494"
4374076,Technology - IT Business Analyst (CRM Cloud/Saas),Accenture,2016-01-27,"£ódŸ, ³ódzkie","/praca/technology-it-business-analyst-crm-cloud-saas-lodz,oferta,4374076"
4374077,Technology - IT Business Analyst (CRM Cloud/Saas),Accenture,2016-01-27,"Warszawa, mazowieckie","/praca/technology-it-business-analyst-crm-cloud-saas-warszawa,oferta,4374077"
4373445,Business Analyst Customer Service,Amazon,2016-01-27,"Berlin, Niemcy","/praca/business-analyst-customer-service-berlin,oferta,4373445"
4359284,analityk ds. danych HR,Randstad Polska (Oddzia³ Warszawa Mokotów),2016-01-27,"Warszawa, mazowieckie","/praca/analityk-ds-danych-hr-warszawa,oferta,4359284"
4375113,Analityk Biznesowo - Systemowy,Bank Zachodni WBK S.A.,2016-01-27,"Poznañ, wielkopolskie","/praca/analityk-biznesowo-systemowy-poznan,oferta,4375113"
